,puntuacion_imdb , direccion , guion , argumento , duracion , titulo, anio
2011,5.6,Peter Shin,Jon Vitti,"Cocky rooster Foghorn Leghorn, who normally enthralls the hens with his charm and tall tales, discovers there's no room for two males when a new genetically enhanced rooster moves into the barnyard, making the hens swoon and lay more eggs.",6,cock-a-doodle-duel,2004
2012,7.2,Jay Dahl,Jay Dahl,Jay Dahl's energetic short comedy chronicles the trials of a one-eyed teenager engaged in an epic athletic contest with a two-eyed rival.,7,boyclops,2004
2013,5.3,Dan Povenmire,Kyle Baker,Porky Pig tries to retrieve his daughter from a wild concert.,6,my generation g... g... gap,2004
2014,6.3,"['Bill Kopp', 'Peter Shin']","['Chris Headrick', 'Bill Kopp', 'Dan Povenmire']",Bugs can't seem to lose at Sam's casino. Then Sam realizes that Bugs has been cheating -- he has rabbit's feet.,6,hare and loathing in las vegas,2004
2015,6.4,Patrick Coleman Duncan,Patrick Coleman Duncan,"Small time theater in Hollywood becomes a ""dating service"" for the producers.",15,hollywood the hard way,2004
2016,-,Joseph Lazare,"['Joseph Lazare', 'Walter Scott']",A group of young people vie to protect the Earth from a nasty-minded alien toddler.,24,might of the starchaser,2004
2017,7.4,Danis Goulet,Danis Goulet,A love story between a DJ and his most sought-after record.,7,spin,2004
2018,7.6,Tristan Bancks,Damon Herriman,"""Soar is a comedy about everyone's worst travel nightmare-being stuck next to an obnoxious dork on a flight where there are no spare seats.""",20,soar,2004
2019,6.0,"['Jay Duplass', 'Mark Duplass']","['Jay Duplass', 'Mark Duplass']","Amy and Rick are playing a nice game of scrabble. Rick however, has an overwhelming feeling of superiority. Losing is out of the question.",11,scrapple,2004
2020,3.8,Phil Johnston,Phil Johnston,"A picture is worth a thousand words, but what happens if the words are lies? This is the question William Hogan ponders as he confronts his memories and his father.",-,a thousand words,2004
2021,6.3,"['Dan Huber', 'Alex Kang']","['Dan Huber', 'Alex Kang']","Frustrated in life, a frazzled young woman finds no relief in the afterlife: after accidentally falling on a pair of scissors, Sandy finds herself trapped in a corporate purgatory where working your way up the ladder appears to be the only way out.",12,career suicide,2004
2022,7.4,Brian C. Thompson,Brian C. Thompson,A light hearted tale of an arrogant young woman's attempt to enjoy some leisure reading at an outdoor café and how four very different people that trickle through a nearby bus stop will perceive her. But she soon learns that beauty is truly in the eye of the beholder.,7,peep game,2004
2023,-,"['Rae Mc', 'Grath']","['Rae Mc', 'Grath', 'William Brown']","Time's up for Benny, a compulsive gambler whose losing ways have finally caught up with him. With nowhere else to turn and a hit man about to pay him a visit, Benny decides to hide out behind a wall in his basement while planning his next move. Meanwhile, Goose, an unconventional hit man, arrives to an empty apartment and is ordered to move in by his boss and await Be... Leer todo",25,a-wol,2004
2024,6.8,David Fickas,David Fickas,-,8,deliverance: the musical,2004
2025,7.8,Kris Booth,Kris Booth,-,-,the clock is ticking,2004
2026,-,Carlos Olguin-Trelawny,Carlos Olguin-Trelawny,-,5,he quarreled with his wife,2004
2027,7.0,Dara Resnik,Chad Gomez Creasey,"When Jess tells Grant that the reason she's breaking up with him is that he's not Jewish, he decides to convert. Then he discovers that learning Hebrew may not be the hardest part...",20,great lengths,2004
2028,8.4,Sky Soleil,Sky Soleil,-,14,daniel's spark,2004
2029,4.0,"['Huck Botko', 'Andrew Gurland']","['Huck Botko', 'Andrew Gurland']",-,13,broken condom,2004
2030,5.9,Kian Kaul,Andrew Helm,"Perry is a likeable enough guy with quirky tastes and a rather sad track record in the ways of the heart. Alice is his best friend, a sharp, artistic woman with a heartbreaking past -- one she still hasn't come to grips with. Morgan is a blunt, striking goth-chick who knows the effect she has on men and how to use it to her advantage. When Perry meets Morgan at a part... Leer todo",32,a gothic romance,2004
2031,8.1,Jason Christopher Mercer,Jason Christopher Mercer,Terry Tate has to deal with a newly appointed HR expert.,4,"terry tate, office linebacker: sensitivity training",2004
2032,7.2,Rob Meltzer,"['Alex Eastburg', 'Rob Meltzer']","A dark comedy about a character actor whose wish to be a leading man comes true when he magically begins to photograph as John Stamos, provoking the unholy wrath of Stamos.",18,i am stamos,2004
2033,-,Ross Bark,David Wiseman,-,-,language of love,2004
2034,6.2,"['Philip Gunn', 'Daniel Gutierrez', 'David Carlos Valdez']","['Philip Gunn', 'Daniel Gutierrez', 'David Carlos Valdez']",Ferocious flying felines fight furiously over a mishap at the litterbox.,9,kung-fu kitties,2004
2035,4.4,Brad Barnes,"['Brad Barnes', 'Todd Barnes']",-,4,we todd did,2004
2036,-,Sonny Malhotra,Sonny Malhotra,-,5,the announcement,2004
2037,6.8,Robert Kelly,"['Duff Durand', 'Lester Hoyboyvenson', 'Andrew Nordhoff']","The 1920s silent short has been reborn in That Darn Bill, the frenzied tale of Marvin, a down-on-his-luck hobo who happens upon salvation in the form of a crisp $100 bill. But Marvin quickly discovers that finding salvation is one thing...and hanging onto it is another.",12,that darn bill,2004
2038,9.0,Van Elder,Van Elder,"A newlywed couple's marriage is tested when the subject of having children comes up. Initially, Josh is not receptive to the idea of his wife, Melanie, becoming pregnant. Josh's true feelings are put to the ultimate test when he reluctantly has to prepare for the possibility of parenthood.",15,out-of-body experience,2004
2039,8.7,Paco Farias,Paco Farias,-,14,broken,2004
2040,7.1,Christopher Scott Cherot,"['Christopher Scott Cherot', 'Andre Royo']",-,17,andre royo's big scene,2004
2041,7.0,Alyssa Lobit,Alyssa Lobit,A mockumentary about yard sales in which a diverse group of yard sale fanatics are interviewed.,22,one man's trash,2004
2042,7.1,Jamie Greco,Jamie Greco,A B-rated horror comedy from Troma.,18,pda massacre,2004
2043,6.4,Talmage Cooley,"['Talmage Cooley', 'Anthony Sperduti']",The office staff of the most brutal dictator on earth attempts to throw their boss a surprise birthday party.,10,pol pot's birthday,2004
2044,6.2,"['Lee Lanier', 'Jeffrey Dates']",-,-,6,day off the dead,2004
2045,6.9,Martín Romanella,Martín Romanella,"A dead man, two rivals for the widow's favour. The bald-headed undertaker ruins the work of his rival, the dead man's hairdresser. Each man has worked out a plan for seducing the widow.",-,funeral etiquette,2004
2046,7.3,Brad Ableson,Brad Ableson,"""Save Virgil,"" a short film by Brad Ableson (""The Simpsons""), combines live-action and animation to tell the perverse story of Virgil (voiced by Adam Carolla), a cartoon character who is mysteriously born into the real world. Shunned by his classmates, nomadic biker father, and porn-star mother (Ginger Lynn), Virgil hitchhikes to Hollywood in search of his soul mate, ... Leer todo",14,save virgil,2004
2047,5.4,Nick Taylor,"['Cathy Mc', 'Grath', ""Bill O'Dea"", 'Nick Taylor']",-,30,meet the pitts,2004
2048,-,Mara Farina,Mara Farina,-,10,psychobabble,2004
2049,5.6,Zlatko Stojilovic,"['Kristina Djukovic', 'Ratko Radunovic', 'Zlatko Stojilovic']","Videostore clerk meets the girl of his dreams. He knows her only by her videostore membership number. She rents loads of tapes at once and never comes back. The clerk tries to puruse her but his search is disturbed by continued seduction by his employer, lady owner of the videostore, and bizarre sleazy porn producers and pimp.",-,porno teletabis,2004
2050,7.1,Colin Campbell,James Gunn,A man becomes despondent when he discovers his wife is having an affair with a sock puppet.,-,tube,2004
2051,6.5,Eric Champnella,Eric Champnella,"What if... Ernest Hemingway had to endure ""development hell"" as he adapted THE OLD MAN AND THE SEA for the big screen in today's Hollywood?",12,the old man and the studio,2004
2052,8.5,Scott Allen Perry,"['Brett Halsey', 'Mercy Malick', 'Scott Allen Perry']","A ""life of the party"" guy sinks into depression when his Sweetness walks out of his life.",11,perfect couple,2004
2053,8.0,Philippe Safir,Philippe Safir,-,28,2+1,2004
2054,4.6,Chad Hartigan,Alex Bickel,"Daniel is a performance artist. Everything is going great with his new girlfriend Maggie, until his best friend convinces him to use her as the subject of their latest art piece.",20,be good daniel,2004
2055,6.1,Antonin Peretjatko,Antonin Peretjatko,"It is summertime but not holiday time for Jeannot, a mechanic in a small garage. Indeed, as his employer enjoys repeating sarcastically, he has already used all his days off for the year. To make matters worse, all his friends are away on vacation. But you can take advantage of any situation after all, bad as they are. And Jeannot will not deny himself a good time or ... Leer todo",14,changement de trottoir,2004
2056,7.0,Patricio Serna,Patricio Serna,-,3,llamada de apareamiento,2004
2057,7.0,"['Scott Mc', 'Cullough']",Charlie Mason,The brutally honest experience of Actress Carolyn Morse attempting one last shot at her acting career. Casting director Brett puts Carolyn through the test while agency art director Artie and client Ron add fuel to the fire. Power play and creative floundering spell the demise for our actress as she loses all control.,14,audition,2004
2058,8.6,Todd Albertson,Jeff Andrus,"The Proverb is a ten-minute mockumentary of contemporary journalism and religiosity, lampooning both as serious in form only.",10,the proverb,2004
2059,6.8,Dan O'Berry,Dan O'Berry,"Nick tries to open the door to his girlfriend's past, only to find himself locked out without a key -- and without a clue.",22,...to skin a cat,2004
2060,7.8,Jay Lee,Jay Lee,"In September of 1 B.C., Joseph returns from a seven month carpenter's tour to find his virgin wife six months pregnant. Blasphemy ensues.",17,the affairs of god,2004
2061,-,Jesse Kaye,Jesse Kaye,"When Lonnie lashes out at his wife Jennifer (the household breadwinner) one too many times, he is forced out onto the streets of New Jersey. Stripped of all cash and credit cards, he embarks on a journey that takes him from upscale suburban New Jersey to its dark underbelly and finally its pristine forests. With Lonnie beaten down and truly sorry, Jennifer finally all... Leer todo",13,cruel to be kind,2004
2062,8.2,Brandon Bartkowiak,"['Brandon Bartkowiak', 'Shane Hagedorn', 'Michael Mc', 'Callum']","Jimmy is an action movie star. Al is an artistic writer-director. Jimmy's all wrong for the part, but Al is forced to audition him.",17,cold reading,2004
2063,6.6,Kylie Eddy,Kylie Eddy,A closeted career gal doesn't think anyone will spot her amid the sequins and sweat of Mardi Gras. A charming story about letting your true colours show. Winner of the HBO Audience Award 'Best Female Short Film' Seattle Lesbian & Gay Film Festival 2004.,4,coming out at work is hard to do,2004
2064,-,Matthew E. Alper,Matthew E. Alper,-,9,auto matrimony,2004
2065,7.9,Geoff Evans,Craig Handley,When stuck in an elevator with four other people it's probably NOT the best time to start confessing about things that you've done in your past. Even if you DID only sleep with that horse just the once...,3,on all floors,2004
2066,8.3,Michael Wolinski,"['Bryan Irzyk', 'Brendan Mackey', 'Jeffrey Wolinski']","From comedy clubs, college campuses and theaters comes this compilation film of the comedy troupe the Dirty Immigrants. They take on murder investigations, 9 to 5 work life, dating, prescription drugs, the trials and tribulations of disposing of a dead body and much more.",29,the dirty immigrants: all for one,2004
2067,-,Michael May,"['Michael May', 'Charlie Vaughn']","Anticipating a night out on the town partying with two beautiful women, a young man must prepare for their arrival.",5,date at eight,2004
2068,7.7,Steve Ashlee,-,A frustrated young lady makes a decision to train her indifferent boyfriend like a dog to get more attention from him..,7,faux paw,2004
2069,8.1,Douglas Spain,"['Allie Raye', 'Douglas Spain']",-,15,charity,2004
2070,8.8,"['Jonathan Mc', 'Devitt']","['Jonathan Mc', 'Devitt']","The tale of a drifter, lovestruck by a femme fatale and swayed to participate in a photography contest to win the cash that will win him a date.",33,camera shy,2004
