puntuacion_imdb,direccion,guion,argumento,duracion,genero,titulo,anio
-,Simon Magnifico,Simon Magnifico,"Jack, a kind hearted knucklehead, is asked to house-sit for a friend. While helping, a group of robbers break into the house and take him hostage. Jack attempts to get rid of the robbers with the help of a special coach.",-,Comedia,and a happy new year,2023
-,Denzel Noylander,Dylan Felato,"Scoops, Toronto's iconic ice cream parlour, is failing since the death of the company founder. When Kira joins the shop, she takes it upon herself to rejuvenate the business but receives pushback from her lazy co-worker Dez, and her conspiracy-obsessed manager, Rollins. After Rol... Leer todo",16,Comedia,scoops,2023
7.3,Jacob Kau,"['Alexander Goena', 'Jacob Kau']","Lily resorts to camping in the backyard after being fed up with her older brother, Jasper. While camping outside Lily notices that there are two intruders inside the house with Jasper.",12,Comedia,a laughing matter,2023
-,"['Walter Du', 'Rant']","['Walter Du', 'Rant', 'Todd Forester']",A sinner at the gates of Hell may have found a loophole to escape eternal flames.,-,Comedia,the lost verse,2023
-,Anton Clements Stål,"['Nora Rios', 'Anton Clements Stål']",The boundaries between reality and fantasy become blurred when a boyfriend tries to find the right words to describe his jealousy towards his girlfriend and her colleague.,-,Comedia,tänk om,2023
-,"['Khaled Ahmed Badreldeen', 'Mohamed Ashraf Elbaz', 'Muhammad Khalid Farouk']",Amir Ahmed Badreldeen,An unusual game of chess between two rivals.,10,Comedia,the game of kings,2023
6.8,"['Colas Rifkiss', 'Mathias Rifkiss']","['Colas Rifkiss', 'Mathias Rifkiss']","In the village, they say that Denis and Céline have a little couple problem. Touched in his virility, Denis then decides to register for a marriage race in the hope of regaining esteem and respect.",24,Comedia,la charge mentale,2023
-,Justin Hollobaugh,Stefan Printz-Påhlson,-,10,Comedia,donald duck in new years daze,2023
-,Rodja Martin Tröscher,Rodja Martin Tröscher,"Company owner Joe Welsh is desperate to find employees. When his last employee quits just before Christmas, job applicant Vince King surprisingly shows up at the company's headquarters in New York. Joe is determined to win him over. But after rolling out the red carpet and holdin... Leer todo",7,Comedia,work for nobody,2023
-,Owen Oswald,Owen Oswald,"In this thrilling sequel, the ever feared Demojordan returns for revenge on a surviving victim and his friend",6,Comedia,the demojordan strikes back,2023
-,Hayley Tucker,Paula Haskell,-,-,Comedia,silver alert (alerte argent),2023
-,Joshua Ortiz,Joshua Ortiz,"Julia, Becca, and Kaleb are invited to their mysterious friend Chad's cabin in the woods for the first time. It's dark and quiet. Fog is everywhere. The fun times slowly turn to dead times. A masked killer appears and starts picking them off one by one. Will any of them make it o... Leer todo",12,Comedia,deader the better,2023
-,Natalie Peracchio,Natalie Peracchio,-,16,Comedia,wiener,2023
-,David Zuccarelli,David Zuccarelli,"Bound by an uninspiring marriage to his wife's manipulative brother, seminary-dropout Billy Smith reluctantly agrees to pose as a priest to help his in-law get laid by a young Catholic woman. When Billy begins to fantasize about the woman himself, he must weigh the value of his o... Leer todo",-,Comedia,my dear rebecca,2023
-,Liam Cooper,Adam Schierau,"Thomas, a loving husband, accidentally kills his wife, Maggie, during a night of celebration for her recently published novel. Out of love, Thomas performs a ritual that brings his wife back from the dead. Unfortunately, Maggie isn't so eager to be alive again. Making their annua... Leer todo",13,Comedia,love after life,2023
-,Joseph Puccio,Earl Chapman Jr.Joseph Puccio,"A washed-up street performing clown begins dealing ""drugs"" to make ends meet, but his new career may be more trouble than it's worth.",12,Comedia,clownin',2023
-,Chiara De Angelis,"['Chiara De Angelis', 'Francesca Nozzolillo']",-,15,Comedia,ballatoio n. 5,2023
-,Robert Beckler,Robert Beckler,-,5,Comedia,the interview,2023
-,John Stinson,John Stinson,-,-,Comedia,the swiss homeless crisis,2023
-,Jacob Meirovich,Jacob Meirovich,Jimmy Crippit plans on spending the last day of the planet by himself when he gets a phone call.,12,Comedia,jimmy crippit his phone & the end of the world,2023
-,Tanin J. Risdon,"['Haya Abdul-Hadi', 'Pablo Lopez']","In a new spin on urban legend slashers, we meet Beth, a teenage outcast, who, at the end of her birthday party learns that her boyfriend Jesse is cheating on her, leading her to exact her revenge on him and all of the people involved with the help of an urban legend of Beth's own... Leer todo",10,Comedia,the red lady from foley street,2023
-,Daniel Martínez Perez,"['Victor H. Bernal', 'Ian Boyd']","Otto, a washed-up ping pong prodigy, is invited for a game of ping-pong with his long-lost brother, who's the leader of a ping-pong cult of ""ducklings"". He now has to play against his brother to take back what he once loved and lost.",-,Comedia,king of the ducks,2023
8.0,Blake Ridder,"['Chat', 'GPTBlake Ridder']",Loosely based on a screenplay written by ChatGPT. This comedy thriller short film is about an unexpected event that occurs during a robbery.,5,Comedia,the catalyst,2023
-,Oscar Wolfgang,"['Reid Gillis', 'Keri Halfacre']","WAYNE a seasoned ""phrogger"" is a master at living and caring for the elderly homeowner, Paula, when he is suddenly interrupted by ZACK, a novice phrogger. The two struggle to live in the same house without being caught. But when the safety of Paula is at stake, they learn to work... Leer todo",9,Comedia,the phrogger,2023
8.1,"['Daniel Fure Schwarz', 'Mauritz Brekke Solberg']","['Daniel Fure Schwarz', 'Mauritz Brekke Solberg']","Things get out of hand when a major security brand, an advertising agency and a production company meet at a so-called offline meeting, to try to agree on the final cut of a commercial film.",16,Comedia,offline,2023
-,"['Corey Maher', 'Collins Abbott White']",Corey Maher,"Michael's childhood friend is the black sheep of the group with good reason. When he show up unannounced to the birthday party of Michael's 10 year old daughter, everything that could go wrong does go wrong in this hilarious adult comedy.",25,Comedia,the birthday butterfly,2023
5.2,Nathalie Lamb,"['Lion Durst', 'David Weinand']","The call center agent Ines cannot afford to lose another customer. Alwin, fortune cookie writer, suffers from writer's block and wants to cancel his phone contract. Through a strange turn of events, the two strangers will help each other.",8,Comedia,little boxes,2023
-,Steve Bright,Amanda Bright,-,15,Comedia,ride or die,2023
-,Tanin J. Risdon,Tanin J. Risdon,"In this found footage spoof, Laura, a dedicated scientist, is on a mission to travel to new dimensions with the help of her regular joe, friend Carl. She insists her newly invented inter-dimensional device is ready for testing leaving Carl to take the leap of faith and potentiall... Leer todo",-,Comedia,trials and tribulations,2023
-,Javier López,Yeison Forero,-,12,Comedia,la última cena,2023
-,Richard Woloski,"['Richard Woloski', 'David Skale']",Why has Richard Woloski never been the Rebel Spy on Star Tours? This investigative documentary explores this mystery.,10,Comedia,star wars: rebel spy reject,2023
-,"['Melvinn Bal', 'Robin Bourlet', 'Evana Simonovici']","['Melvinn Bal', 'Robin Bourlet', 'Evana Simonovici']",-,-,Comedia,bilatérale,2023
-,Andrew Stevens,Harrison Fuller,-,-,Comedia,way gone,2023
-,Will Proctor,Will Proctor,-,-,Comedia,real italian pizza,2023
-,Alex Russi,Alex Russi,"After his last film school is unexpectedly left bankrupt from its own president's embezzlement, a young student filmmaker is left no choice but to shoot big for the prestigious University of North Texas film program.",12,Comedia,vhsvid,2023
-,"['Lucas Garvey', 'Erin Zipse']",Erin Zipse,"Two ""besties"" run into each other at a garage sale, and the ""pleasantries"" commence.",4,Comedia,besties - a garage sale saga,2023
-,"['Nora Isabel Cross', 'Michael Toby Sanchez']",Nora Isabel Cross,"The more cautious of two screenwriters is amazed to find that his self-interested writing partner has an unexpected ability: to materialize alternate realities via words on the page. The best use of that power? Bringing a version of his estranged wife back into his life, obviousl... Leer todo",-,Comedia,sweet deal (sort of),2023
-,Andres Sarmiento,Stephanie Terrero,-,-,Comedia,gamer girl,2023
6.7,Khaled Khella,Khaled Khella,A conflicted young man and his overexcited girlfriend wander around the city of Cairo looking for a romantic spot to kiss. They unwittingly set off a squad to hunt them down to prevent this act of indecency.,30,Comedia,public indecency,2023
-,Vadim Brunell,-,-,-,Comedia,someone crazy,2023
-,Wade Holland,Brittney Stephens,"Visit Oxnard's short film, ""A Taco Story"" follows taco royalty, beauty queen Miss California USA 2015 Natasha Martinez and Wade Holland, the Stoke King himself, on an epic foodie adventure to Oxnard. From encounters with a local car club to a machete fight to a Cindy Crawford-ins... Leer todo",3,Comedia,a taco story,2023
10.0,Isaac Hutchins,"['William Cherry', 'Isaac Hutchins', 'Jordon Hutchins']","Ooo. Ahh!. Weee!. This is another movie, you must watch",11,Comedia,sisters forever?,2023
-,"['Ryan Mc', 'Neill']","['Ryan Mc', 'Neill']",-,-,Comedia,down to earth,2023
-,Ryder Dockery,-,-,-,Comedia,felix: throughout the years,2023
-,Ray Yamamoto,Ray Yamamoto,-,-,Comedia,990 - a love story,2023
-,"['Donte Muse', 'Nick Laws']","['Donte Muse', 'Lorenzo Williams']",-,-,Comedia,zombie is the new black,2023
9.5,Robbie Fatt,Robbie Fatt,"Nine year old Steve lives a pretty good life. But there was just one thing that interrupted his otherwise perfect routine. And it was that every day at school, his mum would give him the same meal. The iconic Australian, Vegemite sandwich.",13,Comedia,the vegemite sandwich,2023
-,Joakim Gustafsson,Joakim Gustafsson,"Karl, an aspiring actor, only gets casting calls for roles he can't play - bad guys. His friend and drug-dealer Josef has an idea: Bring Karl to a drug deal to give him the experience he lacks.",28,Comedia,re:agera,2023
-,"['Alison Allwine', 'Kyle Lowe']","['Alison Allwine', 'Shayla Hudson Riggle']",-,-,Comedia,mid-life crisis: the new hire,2023
-,Vanessa Boss,Vanessa Boss,"After being caught by her roommate working on her next social media thirst trap, Lacey comes to terms with the fact that she may need more time to heal before getting back into the dating scene. However, that doesn't mean she can't embrace her sexuality and celebrate the single l... Leer todo",-,Comedia,thirst trap,2023
-,David Greenspan,Erin Zukowski,-,-,Comedia,support group,2023
-,Shane Robinson,Shannon Welby,"A black immigrant to Ireland, Curtis has been subject to years of micro-aggressions. He has had limited opportunity to climb the prestigious career ladder as he would like. Yet finally, Curtis is hugely proud of his new authoritative role as TV Licence Inspector. This is a chance... Leer todo",-,Comedia,licence for nil,2023
-,Existential Human Being,-,-,21,Comedia,squidville reef-blown collab,2023
-,Kiasha Chetty,Kiasha Chetty,-,-,Comedia,dinner ginner,2023
-,Eddy Moon,Eddy Moon,"Minutes before her perfectly planned dinner date, Lily accidentally summons a superstar Reggaeton artist into her home. The over-the-top magical Reggaetonero is convinced he can help her woo her date, but Lily is skeptical of his methods.",18,Comedia,el reggaetonero,2023
-,Maissa Houri,Mark Templin,Jessica and Ben just want to enjoy a quiet morning in their perfect neighborhood. But all anyone wants to talk about is the murder.,-,Comedia,a simple mix-up,2023
-,Keith Lakean Powell,Keith Lakean Powell,-,-,Comedia,what's in the bag,2023
-,Maurizio Forcella,Maurizio Forcella,"In 1985, the Pope visits Atri. Everyone is getting ready to welcome His Holiness, while Fernando decides to sneaks off on his ramshackle scooter to the home of his sweetheart, Silvia.",14,Comedia,mariposa,2023
-,Patrick Mulligan,"['Patrick Mulligan', 'Mark Templin']","Down on her luck, Lauren gets more than she bargained for while trying to do the right thing.",7,Comedia,hold and secure,2023
-,"['Logan Mc', 'Donald']","['Logan Mc', 'Donald']",This surreal short film centers on an actor who arrives on a set for a shoot he doesn't know that much about and finds it increasingly difficult to communicate with the intrusive and unbothered film crew.,6,Comedia,cone of uncertainty,2023
-,Vincent Turner,Vincent Turner,-,-,Comedia,pricks & chicks,2023
-,Frances Barth,Frances Barth,Vincent finally is getting his dream to shoot his first narrative film when he finds out the scriptwriter has bailed on him. His girlfriend and her friends working at a ghostwriting company step up to help him out of the jam.,33,Comedia,cock robin,2023
-,Austin Bitikofer,-,-,-,Comedia,"x-iii by night, z-iv in another life",2023
8.7,Federico Gatti,Federico Gatti,When Mr. Bean meets David Lynch. A day of happiness for Alexander M. who decides to celebrate his joy buying a steak for dinner,15,Comedia,steak,2023
